window_id,source_file,class,label_index,vessel_name,vessel_group,session_identifier,split,start_seconds,end_seconds,source_sample_rate_hz,config_hash
tanker-35-000000000ms,Tanker/35.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20160831-210639-35,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-35-000005000ms,Tanker/35.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20160831-210639-35,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-35-000010000ms,Tanker/35.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20160831-210639-35,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000000000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000005000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000010000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000015000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000020000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000025000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000030000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000035000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000040000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000045000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000050000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000055000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000060000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000065000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000070000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000075000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000080000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000085000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000090000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000095000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000100000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000105000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000110000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000115000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000120000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000125000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000130000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000135000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000140000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000145000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000150000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000155000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,155.000,160.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000160000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,160.000,165.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-38-000165000ms,Tanker/38.wav,Tanker,2,YANKUL SILVER,yankul silver,Tanker-20160907-094356-38,train,165.000,170.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000000000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000005000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000010000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000015000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000020000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000025000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000030000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000035000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000040000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000045000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000050000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000055000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000060000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000065000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000070000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000075000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000080000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000085000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000090000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000095000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000100000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000105000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000110000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000115000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-39-000120000ms,Tanker/39.wav,Tanker,2,FUJI GALAXY,fuji galaxy,Tanker-20160910-190037-39,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000000000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000005000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000010000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000015000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000020000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000025000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000030000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-41-000035000ms,Tanker/41.wav,Tanker,2,ARDMORE CHEYENNE,ardmore cheyenne,Tanker-20160927-081031-41,validation,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000000000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000005000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000010000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000015000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000020000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000025000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000030000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000035000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000040000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000045000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000050000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000055000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000060000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-42-000065000ms,Tanker/42.wav,Tanker,2,CHEMBULK NEW,chembulk new,Tanker-20161002-130331-42,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-43-000000000ms,Tanker/43.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161005-075627-43,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-43-000005000ms,Tanker/43.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161005-075627-43,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-43-000010000ms,Tanker/43.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161005-075627-43,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-43-000015000ms,Tanker/43.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161005-075627-43,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-43-000020000ms,Tanker/43.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161005-075627-43,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-47-000000000ms,Tanker/47.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20161024-061514-47,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-47-000005000ms,Tanker/47.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20161024-061514-47,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-47-000010000ms,Tanker/47.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20161024-061514-47,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-47-000015000ms,Tanker/47.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20161024-061514-47,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-48-000000000ms,Tanker/48.wav,Tanker,2,SILVER MUNA,silver muna,Tanker-20161027-145435-48,validation,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-48-000005000ms,Tanker/48.wav,Tanker,2,SILVER MUNA,silver muna,Tanker-20161027-145435-48,validation,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-48-000010000ms,Tanker/48.wav,Tanker,2,SILVER MUNA,silver muna,Tanker-20161027-145435-48,validation,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-48-000015000ms,Tanker/48.wav,Tanker,2,SILVER MUNA,silver muna,Tanker-20161027-145435-48,validation,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-48-000020000ms,Tanker/48.wav,Tanker,2,SILVER MUNA,silver muna,Tanker-20161027-145435-48,validation,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-48-000025000ms,Tanker/48.wav,Tanker,2,SILVER MUNA,silver muna,Tanker-20161027-145435-48,validation,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-48-000030000ms,Tanker/48.wav,Tanker,2,SILVER MUNA,silver muna,Tanker-20161027-145435-48,validation,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-49-000000000ms,Tanker/49.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161030-043924-49,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-49-000005000ms,Tanker/49.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161030-043924-49,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-49-000010000ms,Tanker/49.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161030-043924-49,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-49-000015000ms,Tanker/49.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161030-043924-49,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-49-000020000ms,Tanker/49.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161030-043924-49,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-49-000025000ms,Tanker/49.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161030-043924-49,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-49-000030000ms,Tanker/49.wav,Tanker,2,KIRKEHOLMEN,kirkeholmen,Tanker-20161030-043924-49,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000000000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000005000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000010000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000015000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000020000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000025000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000030000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000035000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-5-000040000ms,Tanker/5.wav,Tanker,2,LYNDA VICTORY,lynda victory,Tanker-20160519-123958-5,test,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-50-000000000ms,Tanker/50.wav,Tanker,2,OCEAN RELIANCE,ocean reliance,Tanker-20161101-053459-50,test,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-50-000005000ms,Tanker/50.wav,Tanker,2,OCEAN RELIANCE,ocean reliance,Tanker-20161101-053459-50,test,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-6-000000000ms,Tanker/6.wav,Tanker,2,CHAMPION EBONY,champion ebony,Tanker-20160526-193813-6,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
